timestamp_s,elapsed_s,load_cell_voltage,load_cell_force,Sensor0_voltage,Sensor1_voltage,Sensor2_voltage
1779280287.567838,5.550524473190308,1.9030378923257985,1.9030378923257985,4.440740152699789,1.2739010748638684,-1.6309606374791343
1779280287.617847,5.600533485412598,2.035441620031982,2.035441620031982,4.369448061424997,1.599584023548264,-1.865257395457192
1779280287.6678197,5.650506258010864,1.9437775008507785,1.9437775008507785,4.226863878875413,1.9557997486718186,-2.0689937067424573
1779280287.7178426,5.700529098510742,1.8724831859320616,1.8724831859320616,3.921326344840594,2.3221930659417644,-2.089367337870982
1779280287.7678835,5.750570058822632,1.5974908283884588,1.5974908283884588,3.4528354593205393,2.4748569481375746,-1.8143233176358748
1779280287.817892,5.800578594207764,1.5160116113384987,1.5160116113384987,2.943606235929174,2.535922501015893,-1.4781584040151863
1779280287.86781,5.850496530532837,1.5465663177322355,1.5465663177322355,2.821391222315249,2.943026186871389,-1.569839744093553
1779280287.9178529,5.900539398193359,1.607675730519702,1.607675730519702,2.739914546572628,3.2279987669702344,-1.539279297400764
1779280287.967814,5.95050048828125,1.8113737731445951,1.8113737731445951,2.7297299621047983,3.70634559785044,-1.6004001907863454
1779280288.017817,6.0005035400390625,1.841928479538332,1.841928479538332,2.6075149484908735,3.7674111507287584,-1.4679715884509221
1779280288.0678728,6.0505592823028564,1.9030378923257985,1.9030378923257985,2.668622455297836,4.530730561707809,-1.7939496865073465
1779280288.1178057,6.100492238998413,1.4752720028135187,1.4752720028135187,2.11865489403516,3.7674111507287584,-1.2031143837800755
1779280288.1676042,6.1502907276153564,1.4549021985510322,1.4549021985510322,1.9047786202107915,3.97096299365651,-1.1114330437017053
1779280288.2178693,6.200555801391602,1.9132227944570417,1.9132227944570417,1.8029327755325184,4.072738915120379,-0.9382571791092289
1779280288.2678409,6.250527381896973,2.3511735861005647,2.3511735861005647,2.0269936338247163,5.802929580006225,-1.498532035143711
1779280288.3177385,6.300425052642822,1.9743322072445082,1.9743322072445082,1.8742248668073103,5.3347603412724105,-1.2234880149086003
1779280288.3678575,6.350543975830078,1.7502643603571286,1.7502643603571286,1.7010869308542453,4.856413510392205,-1.0401253347518633
1779280288.4178278,6.400514364242554,1.9539624029820217,1.9539624029820217,1.5992410861759723,4.520552969561425,-0.8975099168521758
1779280288.4679153,6.450601816177368,2.3308037818380782,2.3308037818380782,1.8538556978716514,5.507779407760996,-1.6818947153004515
1779280288.517874,6.500560522079468,2.2595094669193614,2.2595094669193614,2.1593932319064706,5.71133125068874,-2.211609124642141
1779280288.5678244,6.550510883331299,2.198400054131895,2.198400054131895,2.322346583391706,4.958189431856081,-1.967125551099823
1779280288.617823,6.600509405136108,2.432652803150525,2.432652803150525,2.8824987291222115,4.9378342475633055,-2.170861862385088
1779280288.6678236,6.65051007270813,1.9437775008507785,1.9437775008507785,3.3306204457066073,4.398421863804774,-1.936565104407034
1779280288.717835,6.700521469116211,2.0252567179007386,2.0252567179007386,3.1880362631570307,3.3908402413124286,-1.1216198592659694
1779280288.767827,6.750513553619385,1.8521133816695752,1.8521133816695752,3.7889267467588397,3.085512476920808,-0.9688176258020178
1779280288.8182125,6.800899028778076,2.3308037818380782,2.3308037818380782,4.206494709939761,2.505389724576734,-0.5715318187957514
1779280288.8678143,6.850500822067261,2.4632075095442545,2.4632075095442545,5.143476480979871,2.0779308544284625,-0.4391032164603281
1779280288.9178333,6.900519847869873,2.412282998888031,2.412282998888031,5.581413613096444,1.4062097727669034,-0.12331193396816431
1779280288.96788,6.950566530227661,2.239139662656875,2.239139662656875,5.367537339272069,0.9787509026186321,0.2536002419095773
1779280289.017892,7.0005784034729,2.004886913638245,2.004886913638245,5.123107312044212,0.49022647959204235,0.671259680044372
1779280289.067826,7.0505125522613525,1.9539624029820217,1.9539624029820217,5.021261467365939,0.042412425151002964,0.9666773314080075
1779280289.117858,7.100544452667236,2.1372906413444284,2.1372906413444284,5.2860606635294545,-0.5784206957786253,1.4454576629283835
1779280289.167541,7.1502275466918945,1.5873059262572156,1.5873059262572156,5.000892298430287,-0.8532156837310829,1.7612489454205473
1779280289.2178264,7.200512886047363,1.332683372976092,1.332683372976092,3.799111331226669,-0.5173551429002998,1.6390071586493846
1779280289.267863,7.250549554824829,1.8622982838008184,1.8622982838008184,4.206494709939761,-0.8532156837310829,2.0872270434769717
1779280289.317804,7.300490617752075,2.1474755434756716,2.1474755434756716,5.367537339272069,-1.769198976905944,3.146655862160358
1779280289.3678386,7.350525140762329,1.6789700454384118,1.6789700454384118,4.664801010991987,-1.6572454632956806,3.493007591345311
1779280289.4178731,7.400559663772583,1.2206494495324023,1.2206494495324023,3.3611741991100956,-0.9448140130485676,2.932732735310829
1779280289.468239,7.450925588607788,1.2715739601886256,1.2715739601886256,2.9537908203970034,-0.7616173544135982,2.9938536286964066
1779280289.5173576,7.500044107437134,1.3428682751073424,1.3428682751073424,2.872314144654382,-0.7514397622672107,3.3605789890098876
1779280289.567888,7.550574541091919,0.9762117983825291,0.9762117983825291,2.4343770125378086,-0.5071775507539158,3.3096449111885704
1779280289.6178885,7.600574970245361,1.047506113301246,1.047506113301246,1.996439880421235,-0.12042904919119479,3.065161337646252
1779280289.667826,7.650512456893921,0.7419590493639028,0.7419590493639028,1.364995643415945,0.2459642680787475,2.9734799975678783
1779280289.717845,7.700531482696533,0.6604798323139462,0.6604798323139462,1.069642693848948,0.5309368481775927,2.2909633547622406
1779280289.768034,7.750720500946045,1.0169514069075092,1.0169514069075092,1.069642693848948,0.4495161110064956,3.065161337646252
1779280289.8178148,7.800501346588135,1.2410192537948959,1.2410192537948959,1.069642693848948,0.439338518860108,3.6967439026305726
1779280289.8678765,7.850563049316406,1.4752720028135187,1.4752720028135187,1.018719771509815,0.6123575853486898,4.2366451275365336
1779280289.917828,7.900514602661133,1.6382304369134388,1.6382304369134388,0.9372430957671938,0.9787509026186321,4.55243641002869
1779280289.9678166,7.95050311088562,1.4650871006822754,1.4650871006822754,0.8455818355567501,1.2942562591566436,4.307952836486372
1779280290.0178719,8.000558376312256,1.3021286665823624,1.3021286665823624,0.7539205753463065,1.5079856942307792,3.605062562552206
1779280290.0678337,8.050520181655884,1.5567512198634788,1.5567512198634788,0.7742897442819583,1.8031358664760084,3.4522603290882543
1779280290.1178381,8.100524663925171,2.0965510328194483,2.0965510328194483,0.9881660181063339,2.403613803112858,4.307952836486372
1779280290.167572,8.150258541107178,2.045626522163225,2.045626522163225,1.1205656161880881,2.953203779017773,4.14496378745816
